,Date,start time,Activity,end time,duration
2516,2011-04-11,10:03:35.306244,Eating,10:07:11.544728,0 days 00:03:36.238484000
2517,2011-04-11,11:04:50.176648,Leave_Home,11:04:55.049773,0 days 00:00:04.873125000
2518,2011-04-11,13:59:27.769681,Enter_Home,13:59:33.419799,0 days 00:00:05.650118000
2519,2011-04-11,14:01:52.575446,Meal_Preparation,14:10:14.07425,0 days 00:01:31.093448000
2520,2011-04-11,14:10:22.043625,Relax,15:16:54.722201,0 days 00:24:02.160246000
2521,2011-04-11,15:41:41.15085,Leave_Home,15:41:50.650526,0 days 00:00:09.499676000
2522,2011-04-11,15:46:10.801421,Enter_Home,15:46:15.797482,0 days 00:00:04.996061000
2523,2011-04-11,15:53:01.34201,Leave_Home,15:53:05.137398,0 days 00:00:03.795388000
2524,2011-04-11,18:33:36.34167,Enter_Home,18:33:54.922268,0 days 00:00:18.580598000
2525,2011-04-11,18:35:33.933092,Meal_Preparation,19:14:36.8105,0 days 00:27:01.979356000
2526,2011-04-11,19:14:51.289401,Relax,23:34:34.671856,0 days 00:09:11.448661000
2527,2011-04-11,23:43:46.954337,Sleeping,07:02:23.666473,0 days 07:18:36.712136000
2528,2011-04-13,00:14:50.706286,Sleeping,04:36:22.144341,0 days 04:21:31.438055000
2529,2011-04-13,04:36:29.638763,Bed_to_Toilet,04:38:33.449037,0 days 00:02:03.810274000
2530,2011-04-13,04:38:54.494659,Sleeping,06:42:08.402687,0 days 02:03:13.908028000
2531,2011-04-13,06:49:22.624633,Meal_Preparation,07:02:44.568848,0 days 00:11:33.436307000
2532,2011-04-13,07:02:53.610102,Relax,07:27:11.982974,0 days 00:24:18.372872000
2533,2011-04-13,08:21:51.876244,Meal_Preparation,08:44:09.688006,0 days 00:02:29.923011000
2534,2011-04-13,08:44:23.093887,Eating,08:54:16.237666,0 days 00:09:53.143779000
2535,2011-04-13,09:33:56.949845,Leave_Home,09:34:03.244377,0 days 00:00:06.294532000
2536,2011-04-13,12:21:56.828708,Enter_Home,12:22:02.675467,0 days 00:00:05.846759000
2537,2011-04-13,12:31:02.918257,Meal_Preparation,12:41:56.038686,0 days 00:06:59.823160000
2538,2011-04-13,12:42:09.657902,Relax,16:23:10.30797,0 days 00:10:18.243390000
2539,2011-04-13,16:52:42.218499,Meal_Preparation,17:06:56.262721,0 days 00:03:34.545128000
2540,2011-04-13,17:18:07.441427,Relax,23:53:08.453665,0 days 00:06:40.639691000
2541,2011-04-14,00:17:54.325686,Sleeping,04:13:42.648324,0 days 03:55:48.322638000
2542,2011-04-14,04:13:47.612756,Bed_to_Toilet,04:15:14.109326,0 days 00:01:26.496570000
2543,2011-04-14,04:16:08.688428,Sleeping,08:42:22.010958,0 days 04:26:13.322530000
2544,2011-04-14,08:49:52.083434,Meal_Preparation,09:05:40.540207,0 days 00:08:20.344939000
2545,2011-04-14,09:05:46.543123,Relax,09:47:49.586663,0 days 00:42:03.043540000
2546,2011-04-14,09:55:34.262399,Work,10:12:11.445808,0 days 00:16:37.183409000
2547,2011-04-14,10:12:30.829478,Relax,10:18:31.8403,0 days 00:06:01.010822000
2548,2011-04-14,10:21:31.713357,Work,10:51:42.873743,0 days 00:05:05.324486000
2549,2011-04-14,11:08:49.921637,Relax,11:17:51.681903,0 days 00:09:01.760266000
2550,2011-04-14,11:18:52.842569,Meal_Preparation,11:53:58.269745,0 days 00:02:16.278709000
2551,2011-04-14,12:09:53.380258,Eating,12:47:06.652962,0 days 00:37:13.272704000
2552,2011-04-14,12:48:35.802479,Relax,14:07:00.491307,0 days 00:07:43.143122000
2553,2011-04-14,14:24:03.031643,Meal_Preparation,14:40:15.151734,0 days 00:16:12.120091000
2554,2011-04-14,14:43:33.480054,Relax,14:53:51.69742,0 days 00:10:18.217366000
2555,2011-04-14,14:55:47.964048,Eating,15:06:15.859144,0 days 00:02:49.351926000
2556,2011-04-14,15:14:19.39743,Relax,16:16:01.298516,0 days 00:06:24.981055000
2557,2011-04-14,16:16:20.036437,Meal_Preparation,16:26:27.112367,0 days 00:10:07.075930000
2558,2011-04-14,16:38:40.942927,Relax,17:20:43.79577,0 days 00:42:02.852843000
2559,2011-04-14,17:20:50.473683,Meal_Preparation,17:28:21.316353,0 days 00:07:30.842670000
2560,2011-04-14,17:28:30.125619,Relax,19:55:45.659488,0 days 00:06:19.903892000
2561,2011-04-14,19:55:47.251761,Meal_Preparation,19:57:09.608306,0 days 00:01:22.356545000
2562,2011-04-14,20:09:42.962355,Relax,22:02:28.025104,0 days 01:00:49.078074000
2563,2011-04-14,22:21:26.006538,Sleeping,03:20:51.51903,0 days 04:59:25.512492000
2564,2011-04-15,03:21:06.658314,Bed_to_Toilet,03:23:30.072096,0 days 00:02:23.413782000
2565,2011-04-15,03:23:45.056112,Sleeping,05:24:28.700776,0 days 02:00:43.644664000
2566,2011-04-15,05:28:36.09642,Meal_Preparation,05:36:52.002843,0 days 00:06:21.155144000
2567,2011-04-15,05:37:21.849841,Relax,06:37:19.847854,0 days 00:17:48.940340000
2568,2011-04-15,07:36:00.003012,Meal_Preparation,07:52:23.967991,0 days 00:13:24.978957000
2569,2011-04-15,07:52:27.185212,Relax,07:59:11.805869,0 days 00:06:44.620657000
2570,2011-04-15,08:15:10.45939,Meal_Preparation,08:18:11.338785,0 days 00:03:00.879395000
2571,2011-04-15,08:23:24.399958,Relax,12:56:33.401381,0 days 00:06:10.522982000
2572,2011-04-15,13:14:20.774922,Meal_Preparation,13:20:42.635781,0 days 00:06:21.860859000
2573,2011-04-15,13:25:42.336322,Leave_Home,13:25:46.649672,0 days 00:00:04.313350000
2574,2011-04-15,15:49:14.208594,Enter_Home,15:49:19.355803,0 days 00:00:05.147209000
2575,2011-04-15,16:21:04.078631,Relax,17:09:01.843465,0 days 00:40:47.280173000
2576,2011-04-15,17:11:51.529289,Leave_Home,17:11:55.84217,0 days 00:00:04.312881000
2577,2011-04-15,17:36:31.208463,Enter_Home,17:36:35.211459,0 days 00:00:04.002996000
2578,2011-04-15,17:41:01.932218,Meal_Preparation,18:13:06.388274,0 days 00:05:47.012175000
2579,2011-04-15,18:13:18.174228,Relax,18:19:43.398567,0 days 00:06:25.224339000
2580,2011-04-15,18:19:46.073675,Meal_Preparation,18:39:05.938758,0 days 00:02:31.870380000
2581,2011-04-15,18:39:11.847315,Relax,23:47:08.91831,0 days 00:11:15.870012000
2582,2011-04-15,23:48:49.314669,Sleeping,06:19:47.235621,0 days 06:30:57.920952000
2583,2011-04-16,06:25:58.538934,Meal_Preparation,06:39:58.265358,0 days 00:13:59.726424000
2584,2011-04-16,06:40:17.317513,Relax,08:19:10.693924,0 days 00:06:26.851001000
2585,2011-04-16,08:28:28.702592,Meal_Preparation,08:34:18.468983,0 days 00:05:49.766391000
2586,2011-04-16,08:37:18.310185,Work,09:00:50.456164,0 days 00:23:32.145979000
2587,2011-04-16,09:46:27.428628,Meal_Preparation,09:52:21.202495,0 days 00:05:53.773867000
2588,2011-04-16,09:52:26.997942,Relax,10:02:46.226912,0 days 00:10:19.228970000
2589,2011-04-16,10:39:55.44804,Leave_Home,10:39:59.967595,0 days 00:00:04.519555000
2590,2011-04-16,15:59:52.130838,Enter_Home,15:59:56.350951,0 days 00:00:04.220113000
2591,2011-04-16,16:07:36.539495,Relax,18:29:01.646811,0 days 02:21:25.107316000
2592,2011-04-16,18:29:20.730227,Meal_Preparation,18:35:42.665245,0 days 00:06:21.935018000
2593,2011-04-16,18:35:46.707326,Relax,20:00:20.087678,0 days 01:24:33.380352000
2594,2011-04-16,20:01:51.10648,Meal_Preparation,20:05:55.904634,0 days 00:04:04.798154000
2595,2011-04-16,20:07:44.358116,Relax,20:13:36.605465,0 days 00:05:52.247349000
2596,2011-04-16,20:13:55.691563,Meal_Preparation,20:20:12.929746,0 days 00:06:17.238183000
2597,2011-04-16,20:20:22.125087,Relax,00:10:00.109238,0 days 00:05:05.314783000
2598,2011-04-17,00:10:17.734004,Sleeping,03:49:32.781227,0 days 03:39:15.047223000
2599,2011-04-17,03:49:50.256888,Bed_to_Toilet,03:52:04.414671,0 days 00:02:14.157783000
2600,2011-04-17,03:52:10.167669,Sleeping,07:24:31.971323,0 days 03:32:21.803654000
2601,2011-04-17,07:31:16.988947,Meal_Preparation,07:50:34.974092,0 days 00:08:07.079503000
2602,2011-04-17,07:51:11.430137,Relax,08:07:11.407677,0 days 00:15:59.977540000
2603,2011-04-17,09:52:16.992197,Leave_Home,09:52:22.641207,0 days 00:00:05.649010000
2604,2011-04-17,12:10:28.136702,Enter_Home,12:10:34.381747,0 days 00:00:06.245045000
2605,2011-04-17,12:13:16.279096,Meal_Preparation,13:22:11.046171,0 days 00:09:07.377620000
2606,2011-04-17,14:35:21.01123,Leave_Home,14:35:28.554153,0 days 00:00:07.542923000
2607,2011-04-17,14:41:51.818751,Enter_Home,14:42:03.978948,0 days 00:00:12.160197000
2608,2011-04-17,15:09:32.073024,Relax,18:20:20.788316,0 days 00:20:15.946287000
2609,2011-04-17,18:20:24.349193,Meal_Preparation,18:25:01.122725,0 days 00:04:36.773532000
2610,2011-04-17,18:25:13.651754,Relax,18:32:20.060381,0 days 00:07:06.408627000
2611,2011-04-17,18:40:00.039382,Meal_Preparation,18:44:26.370299,0 days 00:04:26.330917000
2612,2011-04-17,18:44:51.486833,Relax,19:30:24.801558,0 days 00:45:33.314725000
2613,2011-04-17,19:30:35.10471,Meal_Preparation,19:38:16.483416,0 days 00:05:06.495603000
2614,2011-04-17,19:38:39.306561,Relax,00:22:54.59199,0 days 00:33:23.893360000
2615,2011-04-18,00:23:44.468138,Relax,00:41:15.004461,0 days 00:17:30.536323000
2616,2011-04-18,00:44:30.563728,Sleeping,05:45:29.595983,0 days 05:00:59.032255000
2617,2011-04-18,05:45:32.688777,Bed_to_Toilet,05:47:32.50395,0 days 00:01:59.815173000
2618,2011-04-18,05:47:33.542572,Sleeping,08:15:09.162726,0 days 02:27:35.620154000
2619,2011-04-18,08:16:36.350048,Meal_Preparation,08:31:30.48954,0 days 00:14:54.139492000
2620,2011-04-18,08:32:06.94635,Relax,09:20:09.540929,0 days 00:27:05.527204000
2621,2011-04-18,09:38:23.804622,Meal_Preparation,09:57:26.555468,0 days 00:15:12.043045000
2622,2011-04-18,10:01:29.856982,Eating,10:07:28.646749,0 days 00:05:58.789767000
2623,2011-04-18,11:56:58.672165,Meal_Preparation,12:02:37.447495,0 days 00:05:38.775330000
2624,2011-04-18,12:02:49.14273,Relax,13:30:18.955991,0 days 00:12:28.455446000
2625,2011-04-18,13:43:41.418063,Meal_Preparation,15:05:04.838689,0 days 00:05:33.845063000
2626,2011-04-18,15:07:24.407246,Relax,17:24:04.497238,0 days 01:38:02.211243000
2627,2011-04-18,17:25:07.262824,Meal_Preparation,17:52:51.661753,0 days 00:27:44.398929000
2628,2011-04-18,18:02:03.192541,Relax,00:32:55.902144,0 days 00:46:03.840881000
2629,2011-04-21,01:17:58.57653,Bed_to_Toilet,01:20:40.439749,0 days 00:02:41.863219000
2630,2011-04-21,01:20:41.274776,Sleeping,05:44:43.719072,0 days 04:24:02.444296000
2631,2011-04-21,05:59:51.095216,Relax,07:15:27.570805,0 days 00:15:21.915280000
2632,2011-04-21,07:38:42.979111,Leave_Home,07:38:47.201379,0 days 00:00:04.222268000
2633,2011-04-21,11:50:33.537223,Enter_Home,11:50:37.578883,0 days 00:00:04.041660000
2634,2011-04-21,11:58:13.097961,Relax,14:56:30.570624,0 days 01:36:08.921445000
2635,2011-04-21,15:08:14.963033,Meal_Preparation,15:18:07.752294,0 days 00:09:52.789261000
2636,2011-04-21,15:53:13.918742,Work,16:13:57.085179,0 days 00:20:43.166437000
2637,2011-04-21,16:15:27.515231,Relax,16:45:36.938597,0 days 00:30:09.423366000
2638,2011-04-21,16:45:44.222314,Meal_Preparation,17:04:12.086166,0 days 00:08:05.101061000
2639,2011-04-21,17:04:27.818513,Relax,00:02:57.75111,0 days 00:19:14.419823000
2640,2011-04-22,00:03:41.035204,Sleeping,06:01:08.871505,0 days 05:57:27.836301000
2641,2011-04-22,06:01:18.583238,Bed_to_Toilet,06:03:17.023721,0 days 00:01:58.440483000
2642,2011-04-22,06:03:22.396871,Sleeping,06:09:01.618295,0 days 00:05:39.221424000
2643,2011-04-22,06:11:31.632208,Meal_Preparation,06:21:52.142359,0 days 00:02:25.623431000
2644,2011-04-22,06:24:35.681307,Relax,07:23:52.118678,0 days 00:23:08.263253000
2645,2011-04-22,07:28:54.908647,Meal_Preparation,07:34:41.06889,0 days 00:05:46.160243000
2646,2011-04-22,07:34:46.711033,Work,07:38:57.168486,0 days 00:04:10.457453000
2647,2011-04-22,07:42:27.371622,Leave_Home,07:42:31.509031,0 days 00:00:04.137409000
2648,2011-04-22,08:39:25.427992,Enter_Home,08:39:31.239651,0 days 00:00:05.811659000
2649,2011-04-22,09:02:32.147972,Work,09:47:58.128742,0 days 00:45:25.980770000
2650,2011-04-22,09:48:25.398226,Meal_Preparation,10:00:42.096426,0 days 00:05:19.010234000
2651,2011-04-22,10:15:27.971595,Relax,10:53:00.831011,0 days 00:37:32.859416000
2652,2011-04-22,13:09:20.228224,Work,13:14:07.726618,0 days 00:04:47.498394000
2653,2011-04-22,13:21:01.825702,Leave_Home,13:21:08.950156,0 days 00:00:07.124454000
2654,2011-04-22,17:12:50.778252,Enter_Home,17:12:59.177146,0 days 00:00:08.398894000
2655,2011-04-22,17:17:27.101021,Relax,18:28:19.307007,0 days 00:07:20.691200000
2656,2011-04-22,18:40:13.802329,Leave_Home,18:40:18.180926,0 days 00:00:04.378597000
2657,2011-04-22,21:51:37.457593,Enter_Home,21:51:44.077306,0 days 00:00:06.619713000
2658,2011-04-22,22:03:19.3188,Relax,23:17:41.247596,0 days 01:14:21.928796000
2659,2011-04-22,23:23:06.064796,Sleeping,05:01:42.220983,0 days 05:38:36.156187000
2660,2011-04-23,05:01:48.021547,Bed_to_Toilet,05:03:26.146598,0 days 00:01:38.125051000
2661,2011-04-23,05:03:29.659555,Sleeping,06:46:38.912853,0 days 01:43:09.253298000
2662,2011-04-23,06:47:15.478406,Relax,06:57:13.154069,0 days 00:09:57.675663000
2663,2011-04-23,07:00:15.6651,Meal_Preparation,07:12:33.092878,0 days 00:12:17.427778000
2664,2011-04-23,07:13:24.479955,Relax,08:49:58.871384,0 days 00:13:11.268227000
2665,2011-04-23,09:14:49.051023,Meal_Preparation,09:27:53.35889,0 days 00:00:59.376126000
2666,2011-04-23,09:28:09.31839,Relax,10:10:05.291834,0 days 00:41:55.973444000
2667,2011-04-23,10:29:50.149506,Meal_Preparation,10:34:03.520577,0 days 00:04:13.371071000
2668,2011-04-23,10:36:39.715582,Relax,11:00:43.794278,0 days 00:06:41.912571000
2669,2011-04-23,11:30:39.438299,Leave_Home,11:30:43.85562,0 days 00:00:04.417321000
2670,2011-04-23,13:23:55.062216,Enter_Home,13:23:59.929024,0 days 00:00:04.866808000
2671,2011-04-23,13:24:06.457191,Meal_Preparation,13:31:26.899289,0 days 00:01:46.496831000
2672,2011-04-23,13:31:56.749208,Relax,19:12:12.429536,0 days 01:18:19.051913000
2673,2011-04-23,19:12:24.103282,Meal_Preparation,19:43:36.857012,0 days 00:31:12.753730000
2674,2011-04-23,19:46:14.404622,Relax,20:22:46.925586,0 days 00:15:27.964344000
2675,2011-04-23,20:22:50.022743,Meal_Preparation,20:27:06.744533,0 days 00:04:16.721790000
2676,2011-04-23,20:27:11.16544,Relax,23:24:57.669753,0 days 00:51:36.217152000
2677,2011-04-23,23:36:10.846757,Sleeping,06:30:44.269298,0 days 06:54:33.422541000
2678,2011-04-24,06:32:28.259654,Meal_Preparation,06:46:00.06007,0 days 00:06:49.280268000
2679,2011-04-24,06:46:07.194168,Relax,07:58:27.936378,0 days 00:40:19.495052000
2680,2011-04-24,08:04:22.971125,Meal_Preparation,08:12:45.784564,0 days 00:08:22.813439000
2681,2011-04-24,08:37:58.45616,Relax,08:54:47.846308,0 days 00:16:49.390148000
2682,2011-04-24,09:05:37.700051,Meal_Preparation,09:08:11.07022,0 days 00:02:33.370169000
2683,2011-04-24,10:20:32.6094,Leave_Home,10:20:37.269346,0 days 00:00:04.659946000
2684,2011-04-24,16:02:25.238586,Enter_Home,16:02:30.979979,0 days 00:00:05.741393000
2685,2011-04-24,16:22:43.761921,Leave_Home,16:22:51.684929,0 days 00:00:07.923008000
2686,2011-04-24,16:25:10.047867,Enter_Home,16:25:15.050138,0 days 00:00:05.002271000
2687,2011-04-24,16:27:58.075214,Relax,19:01:29.526181,0 days 02:03:05.517670000
2688,2011-04-24,19:01:36.695539,Meal_Preparation,19:04:37.739234,0 days 00:03:01.043695000
2689,2011-04-24,19:04:50.229463,Relax,00:15:52.044535,0 days 00:16:05.449025000
2690,2011-04-25,00:38:00.168841,Sleeping,05:43:12.717712,0 days 05:05:12.548871000
2691,2011-04-25,05:47:47.059215,Meal_Preparation,05:56:19.21804,0 days 00:08:32.158825000
2692,2011-04-25,06:00:12.170448,Relax,07:21:15.052989,0 days 00:46:44.810514000
2693,2011-04-25,08:19:58.848115,Meal_Preparation,08:28:12.48941,0 days 00:05:12.162187000
2694,2011-04-25,08:28:15.985544,Eating,08:34:14.510492,0 days 00:05:58.524948000
2695,2011-04-25,09:07:19.01572,Work,09:59:53.58346,0 days 00:07:41.908034000
2696,2011-04-25,10:12:36.985895,Relax,10:55:28.938964,0 days 00:42:51.953069000
2697,2011-04-25,10:55:36.426789,Meal_Preparation,11:02:13.111677,0 days 00:06:36.684888000
2698,2011-04-25,11:30:28.794977,Leave_Home,11:30:34.584011,0 days 00:00:05.789034000
2699,2011-04-25,13:43:05.007792,Enter_Home,13:43:11.420027,0 days 00:00:06.412235000
2700,2011-04-25,13:44:40.532487,Meal_Preparation,13:55:45.147428,0 days 00:11:04.614941000
2701,2011-04-25,13:56:06.416536,Relax,16:21:44.531227,0 days 00:08:45.060376000
2702,2011-04-25,16:32:01.191807,Work,16:39:06.526679,0 days 00:07:05.334872000
2703,2011-04-25,16:42:03.664357,Relax,17:59:12.801501,0 days 01:17:09.137144000
2704,2011-04-25,18:00:25.044356,Meal_Preparation,18:38:51.284174,0 days 00:31:30.144854000
2705,2011-04-25,18:39:07.56285,Relax,23:43:26.374545,0 days 00:25:45.110060000
2706,2011-04-25,23:46:09.351209,Sleeping,05:10:22.562815,0 days 05:24:13.211606000
2707,2011-04-26,05:14:51.588079,Meal_Preparation,05:26:32.550813,0 days 00:11:40.962734000
2708,2011-04-26,05:26:44.59899,Relax,06:58:33.957317,0 days 00:16:21.902385000
2709,2011-04-26,07:00:16.104811,Meal_Preparation,07:02:31.490297,0 days 00:02:15.385486000
2710,2011-04-26,07:02:36.156702,Work,07:10:50.740476,0 days 00:08:14.583774000
2711,2011-04-26,07:45:06.828565,Meal_Preparation,07:52:07.353175,0 days 00:07:00.524610000
2712,2011-04-26,07:52:41.199753,Eating,07:57:35.577776,0 days 00:04:54.378023000
2713,2011-04-26,08:43:19.347509,Leave_Home,08:43:24.085433,0 days 00:00:04.737924000
2714,2011-04-26,08:46:58.278692,Enter_Home,08:47:03.106197,0 days 00:00:04.827505000
2715,2011-04-26,08:51:28.68212,Leave_Home,08:51:33.368751,0 days 00:00:04.686631000
2716,2011-04-26,08:59:12.3114,Enter_Home,08:59:16.959755,0 days 00:00:04.648355000
2717,2011-04-26,09:01:53.724557,Relax,09:19:45.587964,0 days 00:17:51.863407000
2718,2011-04-26,09:19:57.676254,Leave_Home,09:20:04.279678,0 days 00:00:06.603424000
2719,2011-04-26,13:49:35.666249,Enter_Home,13:49:45.326878,0 days 00:00:09.660629000
2720,2011-04-26,14:03:26.492393,Relax,19:51:36.46189,0 days 00:11:59.545580000
2721,2011-04-26,19:52:30.777722,Meal_Preparation,20:14:01.489249,0 days 00:02:26.135408000
2722,2011-04-26,20:14:14.074165,Relax,21:08:58.65797,0 days 00:54:44.583805000
2723,2011-04-26,21:09:04.366724,Meal_Preparation,21:14:56.570295,0 days 00:05:52.203571000
2724,2011-04-26,21:17:35.538394,Relax,23:56:03.47696,0 days 00:46:48.636056000
2725,2011-04-27,00:11:35.940202,Sleeping,05:11:15.529676,0 days 04:59:39.589474000
2726,2011-04-27,05:15:41.491657,Meal_Preparation,05:30:45.285125,0 days 00:08:08.988258000
2727,2011-04-27,05:30:56.480884,Relax,06:01:10.780903,0 days 00:20:31.638151000
2728,2011-04-27,07:27:03.484014,Meal_Preparation,07:36:46.37337,0 days 00:09:42.889356000
2729,2011-04-27,07:38:43.550499,Relax,07:53:22.458296,0 days 00:14:38.907797000
2730,2011-04-27,07:57:10.049671,Leave_Home,07:57:16.686467,0 days 00:00:06.636796000
2731,2011-04-27,08:01:19.591373,Enter_Home,08:01:47.958957,0 days 00:00:28.367584000
2732,2011-04-27,11:33:36.11138,Leave_Home,11:33:42.079825,0 days 00:00:05.968445000
2733,2011-04-27,14:10:50.884772,Enter_Home,14:11:01.655053,0 days 00:00:10.770281000
2734,2011-04-27,14:21:12.330746,Meal_Preparation,14:31:57.034422,0 days 00:10:44.703676000
2735,2011-04-27,15:53:28.012456,Relax,23:02:03.320775,0 days 00:19:34.355330000
2736,2011-04-27,23:15:35.064967,Sleeping,05:28:03.077319,0 days 06:12:28.012352000
2737,2011-04-28,05:32:45.650851,Meal_Preparation,05:44:58.946693,0 days 00:04:22.048475000
2738,2011-04-28,05:45:47.743547,Relax,06:40:21.694371,0 days 00:30:13.605313000
2739,2011-04-28,07:20:15.6027,Work,07:24:52.870064,0 days 00:04:37.267364000
2740,2011-04-28,07:31:29.721734,Relax,07:41:36.479853,0 days 00:10:06.758119000
2741,2011-04-28,08:19:26.116933,Leave_Home,08:19:31.393798,0 days 00:00:05.276865000
2742,2011-04-28,12:00:51.022915,Enter_Home,12:00:57.554162,0 days 00:00:06.531247000
2743,2011-04-28,12:28:23.488489,Relax,16:47:42.005214,0 days 00:09:22.444433000
2744,2011-04-28,17:13:59.261826,Work,17:16:05.605268,0 days 00:02:06.343442000
2745,2011-04-28,17:27:34.877855,Relax,17:36:25.876079,0 days 00:08:50.998224000
2746,2011-04-28,17:59:36.012104,Meal_Preparation,18:19:54.712652,0 days 00:05:52.913426000
2747,2011-04-28,18:19:55.893115,Relax,20:56:38.041027,0 days 00:12:41.255285000
2748,2011-04-28,21:04:16.337584,Sleeping,01:44:56.941695,0 days 04:40:40.604111000
2749,2011-04-29,01:45:00.789311,Bed_to_Toilet,01:47:12.89725,0 days 00:02:12.107939000
2750,2011-04-29,01:47:19.492087,Sleeping,04:33:06.356408,0 days 02:45:46.864321000
2751,2011-04-29,04:37:16.67237,Meal_Preparation,04:48:47.790659,0 days 00:05:35.993551000
2752,2011-04-29,04:51:58.659996,Relax,05:38:16.695088,0 days 00:15:01.403533000
2753,2011-04-29,05:48:08.41976,Meal_Preparation,05:53:26.871831,0 days 00:05:18.452071000
2754,2011-04-29,05:53:31.426471,Relax,06:29:41.249328,0 days 00:06:35.656066000
2755,2011-04-29,06:29:53.409217,Work,06:33:36.582076,0 days 00:03:43.172859000
2756,2011-04-29,06:37:55.651402,Meal_Preparation,08:00:14.400491,0 days 00:13:16.894905000
2757,2011-04-29,08:01:02.604961,Relax,08:53:33.777838,0 days 00:07:59.267519000
2758,2011-04-29,08:57:46.390021,Leave_Home,08:57:52.263011,0 days 00:00:05.872990000
2759,2011-04-29,09:30:16.752435,Enter_Home,09:30:21.472917,0 days 00:00:04.720482000
2760,2011-04-29,09:31:56.037487,Leave_Home,09:32:00.133161,0 days 00:00:04.095674000
2761,2011-04-29,11:22:44.509867,Enter_Home,11:22:51.796964,0 days 00:00:07.287097000
2762,2011-04-29,11:29:00.222227,Meal_Preparation,11:43:07.128575,0 days 00:10:37.958644000
2763,2011-04-29,11:43:14.127232,Relax,12:29:16.162923,0 days 00:46:02.035691000
2764,2011-04-29,13:00:47.057819,Leave_Home,13:00:55.066071,0 days 00:00:08.008252000
2765,2011-04-29,18:32:31.650636,Enter_Home,18:32:37.340365,0 days 00:00:05.689729000
2766,2011-04-29,18:56:48.719052,Relax,20:38:08.071909,0 days 00:08:24.581691000
2767,2011-04-29,20:39:42.764788,Sleeping,04:24:12.288782,0 days 07:44:29.523994000
2768,2011-04-30,04:24:28.289663,Meal_Preparation,04:30:31.505798,0 days 00:06:03.216135000
2769,2011-04-30,04:36:54.463099,Relax,05:28:08.941045,0 days 00:13:40.152514000
2770,2011-04-30,05:28:25.720034,Meal_Preparation,06:20:21.948217,0 days 00:02:29.709608000
2771,2011-04-30,06:50:30.717951,Leave_Home,06:50:35.70867,0 days 00:00:04.990719000
2772,2011-04-30,06:56:17.84067,Enter_Home,06:56:22.593644,0 days 00:00:04.752974000
2773,2011-04-30,07:03:18.870753,Leave_Home,07:03:23.416994,0 days 00:00:04.546241000
2774,2011-04-30,07:07:06.137048,Enter_Home,07:07:10.60208,0 days 00:00:04.465032000
2775,2011-04-30,07:07:39.786542,Leave_Home,07:07:44.239487,0 days 00:00:04.452945000
2776,2011-04-30,11:55:03.240939,Enter_Home,11:55:11.546375,0 days 00:00:08.305436000
2777,2011-04-30,12:26:45.099414,Meal_Preparation,12:34:30.043975,0 days 00:07:44.944561000
2778,2011-04-30,12:34:38.253649,Relax,14:52:39.689141,0 days 00:08:39.644769000
2779,2011-04-30,18:07:59.380215,Meal_Preparation,18:25:28.647596,0 days 00:17:29.267381000
2780,2011-04-30,18:25:50.592398,Relax,21:06:57.906489,0 days 00:11:06.207138000
2781,2011-04-30,21:10:03.272316,Sleeping,02:47:28.256302,0 days 05:37:24.983986000
2782,2011-05-01,02:47:38.464391,Bed_to_Toilet,02:50:08.138062,0 days 00:02:29.673671000
2783,2011-05-01,02:50:22.395151,Meal_Preparation,03:02:18.282264,0 days 00:08:56.946024000
2784,2011-05-01,03:04:02.964171,Relax,03:18:36.420375,0 days 00:14:33.456204000
2785,2011-05-01,03:20:33.888398,Sleeping,05:01:26.067139,0 days 01:40:52.178741000
2786,2011-05-01,05:01:50.48827,Meal_Preparation,05:20:58.460679,0 days 00:07:35.791460000
2787,2011-05-01,05:21:48.566546,Relax,07:35:40.144547,0 days 00:06:03.134574000
2788,2011-05-01,09:01:51.754891,Meal_Preparation,09:20:50.571381,0 days 00:05:13.291354000
2789,2011-05-01,09:22:38.5515,Relax,09:31:35.479224,0 days 00:08:56.927724000
2790,2011-05-01,09:31:40.472993,Meal_Preparation,09:37:16.073695,0 days 00:05:35.600702000
2791,2011-05-01,10:12:52.617948,Relax,14:02:55.045116,0 days 00:29:20.502561000
2792,2011-05-01,14:23:52.364435,Leave_Home,14:23:56.907606,0 days 00:00:04.543171000
2793,2011-05-01,14:28:50.664682,Enter_Home,14:28:56.385858,0 days 00:00:05.721176000
2794,2011-05-01,14:38:06.902531,Leave_Home,14:38:11.247419,0 days 00:00:04.344888000
2795,2011-05-01,14:45:18.873568,Enter_Home,14:45:23.854153,0 days 00:00:04.980585000
2796,2011-05-01,14:49:58.882434,Leave_Home,14:50:00.750014,0 days 00:00:01.867580000
2797,2011-05-01,18:04:23.489548,Enter_Home,18:04:27.725215,0 days 00:00:04.235667000
2798,2011-05-01,18:14:13.562219,Meal_Preparation,18:36:40.957679,0 days 00:22:27.395460000
2799,2011-05-01,18:36:46.899877,Relax,23:19:49.949434,0 days 00:09:32.143451000
2800,2011-05-01,23:31:13.610216,Sleeping,05:43:16.673617,0 days 06:12:03.063401000
2801,2011-05-02,05:48:36.252103,Meal_Preparation,06:02:13.430036,0 days 00:13:37.177933000
2802,2011-05-02,06:02:43.982393,Relax,07:24:11.797632,0 days 00:44:46.450326000
2803,2011-05-02,07:25:51.348492,Meal_Preparation,07:30:07.577689,0 days 00:04:16.229197000
