,Date,start hour,start min,end hour,end min,Activity
1752,2011-02-09,18,31,18,35,Work
1753,2011-02-09,18,40,18,43,Meal_Preparation
1754,2011-02-09,18,43,23,47,Relax
1755,2011-02-09,23,48,6,1,Sleeping
1756,2011-02-11,0,28,5,46,Sleeping
1757,2011-02-11,5,55,6,9,Meal_Preparation
1758,2011-02-11,6,9,6,38,Relax
1759,2011-02-11,7,30,7,41,Eating
1760,2011-02-11,7,51,7,58,Meal_Preparation
1761,2011-02-11,8,0,8,5,Relax
1762,2011-02-11,8,7,8,7,Leave_Home
1763,2011-02-11,8,24,8,24,Enter_Home
1764,2011-02-11,8,30,8,39,Relax
1765,2011-02-11,9,12,9,12,Leave_Home
1766,2011-02-11,9,49,9,49,Enter_Home
1767,2011-02-11,9,49,10,2,Meal_Preparation
1768,2011-02-11,10,2,10,56,Relax
1769,2011-02-11,11,42,11,42,Leave_Home
1770,2011-02-11,14,1,14,1,Enter_Home
1771,2011-02-11,14,24,16,23,Relax
1772,2011-02-11,16,29,16,29,Leave_Home
1773,2011-02-11,17,5,17,5,Enter_Home
1774,2011-02-11,17,7,17,7,Leave_Home
1775,2011-02-11,18,40,18,40,Enter_Home
1776,2011-02-11,18,43,19,3,Relax
1777,2011-02-11,19,10,19,16,Meal_Preparation
1778,2011-02-11,19,16,0,2,Relax
1779,2011-02-12,0,7,4,33,Sleeping
1780,2011-02-12,4,33,4,37,Bed_to_Toilet
1781,2011-02-12,4,37,8,37,Sleeping
1782,2011-02-12,8,50,9,8,Meal_Preparation
1783,2011-02-12,9,8,9,23,Relax
1784,2011-02-12,9,24,9,32,Meal_Preparation
1785,2011-02-12,9,32,9,41,Relax
1786,2011-02-12,10,58,10,58,Leave_Home
1787,2011-02-12,13,50,13,50,Enter_Home
1788,2011-02-12,14,7,14,26,Meal_Preparation
1789,2011-02-12,15,6,18,45,Relax
1790,2011-02-12,18,45,18,55,Meal_Preparation
1791,2011-02-12,18,55,20,41,Relax
1792,2011-02-12,20,55,7,42,Sleeping
1793,2011-02-13,7,43,7,54,Sleeping
1794,2011-02-13,8,11,8,36,Meal_Preparation
1795,2011-02-13,8,36,11,4,Relax
1796,2011-02-13,11,25,11,40,Work
1797,2011-02-13,11,45,13,19,Relax
1798,2011-02-13,13,19,13,31,Meal_Preparation
1799,2011-02-13,13,31,14,59,Relax
1800,2011-02-13,17,3,17,24,Meal_Preparation
1801,2011-02-13,17,38,19,35,Relax
1802,2011-02-13,19,35,19,39,Meal_Preparation
1803,2011-02-13,19,39,0,14,Relax
1804,2011-02-14,0,16,4,47,Sleeping
1805,2011-02-14,4,47,4,50,Bed_to_Toilet
1806,2011-02-14,4,50,7,34,Sleeping
1807,2011-02-14,7,42,8,0,Meal_Preparation
1808,2011-02-14,8,1,8,53,Relax
1809,2011-02-14,9,2,9,21,Meal_Preparation
1810,2011-02-14,9,23,10,0,Eating
1811,2011-02-14,11,44,11,44,Leave_Home
1812,2011-02-14,13,40,13,40,Enter_Home
1813,2011-02-14,13,55,14,8,Meal_Preparation
1814,2011-02-14,14,9,14,43,Relax
1815,2011-02-14,16,10,16,20,Meal_Preparation
1816,2011-02-14,17,27,17,33,Relax
1817,2011-02-14,17,34,17,48,Meal_Preparation
1818,2011-02-14,17,48,23,18,Relax
1819,2011-02-15,0,16,5,5,Sleeping
1820,2011-02-15,5,5,5,7,Bed_to_Toilet
1821,2011-02-15,5,7,8,13,Sleeping
1822,2011-02-15,8,16,8,29,Meal_Preparation
1823,2011-02-15,8,29,9,44,Relax
1824,2011-02-15,10,3,10,10,Meal_Preparation
1825,2011-02-15,10,11,10,15,Eating
1826,2011-02-15,10,15,10,20,Wash_Dishes
1827,2011-02-15,10,54,11,43,Relax
1828,2011-02-15,13,33,13,40,Meal_Preparation
1829,2011-02-15,13,41,13,51,Relax
1830,2011-02-15,14,39,14,39,Leave_Home
1831,2011-02-15,15,12,15,12,Enter_Home
1832,2011-02-15,16,15,17,6,Relax
1833,2011-02-15,17,39,17,39,Leave_Home
1834,2011-02-15,20,4,20,4,Enter_Home
1835,2011-02-15,20,13,0,3,Relax
1836,2011-02-16,0,8,7,40,Sleeping
1837,2011-02-16,7,48,7,52,Meal_Preparation
1838,2011-02-16,7,54,9,17,Relax
1839,2011-02-16,9,36,9,41,Meal_Preparation
1840,2011-02-16,9,41,9,47,Eating
1841,2011-02-16,9,49,9,52,Wash_Dishes
1842,2011-02-16,10,18,10,41,Relax
1843,2011-02-16,11,18,11,29,Housekeeping
1844,2011-02-16,11,35,11,35,Leave_Home
1845,2011-02-16,13,55,13,56,Enter_Home
1846,2011-02-16,13,57,14,6,Eating
1847,2011-02-16,14,11,14,37,Relax
1848,2011-02-16,15,0,15,0,Leave_Home
1849,2011-02-16,17,10,17,10,Enter_Home
1850,2011-02-16,17,15,17,24,Meal_Preparation
1851,2011-02-16,17,32,17,52,Relax
1852,2011-02-16,17,52,17,58,Meal_Preparation
1853,2011-02-16,18,0,18,6,Relax
1854,2011-02-16,18,6,18,9,Meal_Preparation
1855,2011-02-16,18,9,0,1,Relax
1856,2011-02-17,0,8,6,57,Sleeping
1857,2011-02-17,7,4,7,16,Meal_Preparation
1858,2011-02-17,7,16,8,21,Relax
1859,2011-02-17,8,44,8,44,Leave_Home
1860,2011-02-17,10,21,10,21,Enter_Home
1861,2011-02-17,10,26,10,39,Meal_Preparation
1862,2011-02-17,10,39,10,42,Eating
1863,2011-02-17,11,10,11,27,Relax
1864,2011-02-17,11,40,11,40,Leave_Home
1865,2011-02-17,14,37,14,37,Enter_Home
1866,2011-02-17,14,44,14,52,Meal_Preparation
1867,2011-02-17,14,52,15,20,Relax
1868,2011-02-17,15,48,15,48,Leave_Home
1869,2011-02-17,18,26,18,26,Enter_Home
1870,2011-02-17,18,38,18,47,Meal_Preparation
1871,2011-02-17,18,54,22,57,Relax
1872,2011-02-17,23,0,4,53,Sleeping
1873,2011-02-18,4,53,4,56,Bed_to_Toilet
1874,2011-02-18,4,56,7,15,Sleeping
1875,2011-02-18,7,22,7,35,Meal_Preparation
1876,2011-02-18,7,35,8,59,Relax
1877,2011-02-18,9,5,9,22,Meal_Preparation
1878,2011-02-18,9,22,9,31,Eating
1879,2011-02-18,9,31,9,36,Wash_Dishes
1880,2011-02-18,10,12,10,58,Relax
1881,2011-02-18,11,17,11,27,Housekeeping
1882,2011-02-18,11,46,11,46,Leave_Home
1883,2011-02-18,14,21,14,21,Enter_Home
1884,2011-02-18,14,25,14,38,Meal_Preparation
1885,2011-02-18,14,40,14,51,Eating
1886,2011-02-18,14,51,15,18,Relax
1887,2011-02-18,15,47,15,47,Leave_Home
1888,2011-02-18,16,41,16,41,Enter_Home
1889,2011-02-18,17,6,18,23,Meal_Preparation
1890,2011-02-18,18,23,18,29,Eating
1891,2011-02-18,18,34,18,41,Meal_Preparation
1892,2011-02-18,18,44,19,29,Eating
1893,2011-02-18,19,29,19,51,Meal_Preparation
1894,2011-02-18,19,51,20,48,Eating
1895,2011-02-18,20,49,20,53,Wash_Dishes
1896,2011-02-18,21,7,0,0,Relax
1897,2011-02-19,0,3,4,41,Sleeping
1898,2011-02-19,4,41,4,44,Bed_to_Toilet
1899,2011-02-19,4,44,6,5,Sleeping
1900,2011-02-19,6,7,6,22,Meal_Preparation
1901,2011-02-19,6,24,6,43,Relax
1902,2011-02-19,7,26,7,31,Meal_Preparation
1903,2011-02-19,7,31,7,36,Eating
1904,2011-02-19,7,39,7,45,Relax
1905,2011-02-19,7,56,7,56,Leave_Home
1906,2011-02-19,18,58,18,58,Enter_Home
1907,2011-02-19,19,0,0,59,Relax
1908,2011-02-21,0,21,6,55,Sleeping
1909,2011-02-21,7,10,7,13,Meal_Preparation
1910,2011-02-21,7,16,10,17,Relax
1911,2011-02-21,10,18,10,26,Meal_Preparation
1912,2011-02-21,10,31,11,39,Relax
1913,2011-02-21,11,44,12,0,Meal_Preparation
1914,2011-02-21,12,6,15,4,Relax
1915,2011-02-21,15,47,15,57,Meal_Preparation
1916,2011-02-21,15,57,19,4,Relax
1917,2011-02-21,19,4,19,8,Meal_Preparation
1918,2011-02-21,19,8,2,22,Relax
1919,2011-02-22,2,34,7,20,Sleeping
1920,2011-02-22,7,28,7,43,Meal_Preparation
1921,2011-02-22,7,44,8,56,Relax
1922,2011-02-22,9,28,9,38,Meal_Preparation
1923,2011-02-22,9,38,9,44,Eating
1924,2011-02-22,9,50,12,2,Relax
1925,2011-02-22,12,2,12,9,Meal_Preparation
1926,2011-02-22,12,16,13,52,Work
1927,2011-02-22,14,8,14,11,Meal_Preparation
1928,2011-02-22,14,12,14,22,Eating
1929,2011-02-22,14,36,14,36,Leave_Home
1930,2011-02-22,15,8,15,8,Enter_Home
1931,2011-02-22,15,23,15,39,Meal_Preparation
1932,2011-02-22,15,41,15,48,Relax
1933,2011-02-22,16,51,16,52,Leave_Home
1934,2011-02-22,17,7,17,7,Enter_Home
1935,2011-02-22,17,23,18,58,Relax
1936,2011-02-22,18,58,19,13,Meal_Preparation
1937,2011-02-22,19,16,1,0,Relax
1938,2011-02-23,1,10,7,17,Sleeping
1939,2011-02-23,7,25,7,39,Meal_Preparation
1940,2011-02-23,7,40,9,7,Relax
1941,2011-02-23,9,12,9,25,Meal_Preparation
1942,2011-02-23,9,28,9,34,Eating
1943,2011-02-23,9,49,9,56,Meal_Preparation
1944,2011-02-23,9,56,11,31,Relax
1945,2011-02-23,12,9,12,17,Meal_Preparation
1946,2011-02-23,12,17,17,27,Relax
1947,2011-02-23,17,39,17,49,Meal_Preparation
1948,2011-02-23,17,49,23,53,Relax
1949,2011-02-23,23,58,4,46,Sleeping
1950,2011-02-24,4,46,4,49,Bed_to_Toilet
1951,2011-02-24,4,49,5,36,Sleeping
1952,2011-02-24,5,40,5,46,Meal_Preparation
1953,2011-02-24,5,56,6,49,Relax
1954,2011-02-24,8,31,8,31,Leave_Home
1955,2011-02-24,11,35,11,35,Enter_Home
1956,2011-02-24,11,39,11,55,Meal_Preparation
1957,2011-02-24,11,55,14,39,Relax
1958,2011-02-24,14,46,14,46,Leave_Home
1959,2011-02-24,15,6,15,6,Enter_Home
1960,2011-02-24,15,10,15,36,Relax
1961,2011-02-24,15,44,15,45,Leave_Home
1962,2011-02-24,18,41,18,41,Enter_Home
1963,2011-02-24,18,48,19,14,Meal_Preparation
1964,2011-02-24,19,14,0,36,Relax
1965,2011-02-25,0,42,8,36,Sleeping
1966,2011-02-25,8,46,9,1,Meal_Preparation
1967,2011-02-25,9,3,11,12,Relax
1968,2011-02-25,11,55,12,12,Meal_Preparation
1969,2011-02-25,12,14,12,27,Eating
1970,2011-02-25,12,33,14,19,Relax
1971,2011-02-25,14,28,16,25,Work
1972,2011-02-25,16,26,16,29,Meal_Preparation
1973,2011-02-25,16,33,17,28,Work
1974,2011-02-25,17,34,18,13,Meal_Preparation
1975,2011-02-25,18,15,3,18,Relax
1976,2011-02-27,6,52,7,1,Meal_Preparation
1977,2011-02-27,7,4,7,10,Relax
1978,2011-02-27,7,10,7,13,Meal_Preparation
1979,2011-02-27,7,26,9,24,Relax
1980,2011-02-27,9,41,9,47,Meal_Preparation
1981,2011-02-27,9,49,13,35,Relax
1982,2011-02-27,13,43,14,19,Work
1983,2011-02-27,14,44,14,44,Leave_Home
1984,2011-02-27,18,54,18,54,Enter_Home
1985,2011-02-27,18,56,0,3,Relax
1986,2011-02-28,0,4,5,14,Sleeping
1987,2011-02-28,5,15,5,17,Bed_to_Toilet
1988,2011-02-28,5,17,7,54,Sleeping
1989,2011-02-28,8,1,8,14,Meal_Preparation
1990,2011-02-28,8,14,10,1,Relax
1991,2011-02-28,10,1,10,9,Meal_Preparation
1992,2011-02-28,10,12,10,22,Eating
1993,2011-02-28,11,37,11,37,Leave_Home
1994,2011-02-28,14,13,14,13,Enter_Home
1995,2011-02-28,14,26,14,30,Meal_Preparation
1996,2011-02-28,14,36,16,8,Relax
1997,2011-02-28,16,8,16,18,Meal_Preparation
1998,2011-02-28,16,18,17,35,Relax
1999,2011-02-28,17,37,17,55,Meal_Preparation
2000,2011-02-28,17,55,23,26,Relax
2001,2011-02-28,23,38,6,11,Sleeping
2002,2011-03-01,6,11,6,13,Bed_to_Toilet
2003,2011-03-01,6,13,6,34,Sleeping
2004,2011-03-01,6,37,6,51,Meal_Preparation
2005,2011-03-01,6,54,8,59,Relax
2006,2011-03-01,9,11,9,34,Meal_Preparation
2007,2011-03-01,9,49,10,41,Relax
2008,2011-03-01,10,45,10,45,Leave_Home
2009,2011-03-01,12,3,12,3,Enter_Home
2010,2011-03-01,12,4,12,21,Meal_Preparation
2011,2011-03-01,12,30,13,9,Relax
2012,2011-03-01,13,9,14,31,Meal_Preparation
2013,2011-03-01,14,42,14,42,Leave_Home
2014,2011-03-01,15,15,15,15,Enter_Home
2015,2011-03-01,15,29,15,34,Meal_Preparation
2016,2011-03-01,15,46,16,17,Work
2017,2011-03-01,16,17,17,37,Meal_Preparation
2018,2011-03-01,17,38,22,35,Relax
2019,2011-03-01,22,48,4,33,Sleeping
2020,2011-03-02,4,33,4,36,Bed_to_Toilet
2021,2011-03-02,4,36,7,53,Sleeping
2022,2011-03-02,8,0,8,14,Meal_Preparation
2023,2011-03-02,8,15,8,38,Relax
2024,2011-03-02,9,12,9,42,Meal_Preparation
2025,2011-03-02,9,42,9,45,Eating
2026,2011-03-02,9,46,11,38,Relax
2027,2011-03-02,12,24,12,24,Leave_Home
2028,2011-03-02,13,45,13,45,Enter_Home
2029,2011-03-02,13,48,13,55,Meal_Preparation
2030,2011-03-02,13,57,14,6,Relax
2031,2011-03-02,15,10,15,16,Meal_Preparation
2032,2011-03-02,15,16,16,29,Relax
2033,2011-03-02,16,31,17,0,Meal_Preparation
2034,2011-03-02,17,1,17,26,Relax
2035,2011-03-02,17,26,17,32,Meal_Preparation
2036,2011-03-02,17,33,18,25,Relax
2037,2011-03-02,18,37,18,44,Meal_Preparation
2038,2011-03-02,18,47,19,29,Relax
2039,2011-03-02,19,38,19,50,Meal_Preparation
2040,2011-03-02,19,50,21,34,Relax
2041,2011-03-02,22,34,3,59,Sleeping
2042,2011-03-03,4,0,4,3,Bed_to_Toilet
2043,2011-03-03,4,3,6,1,Sleeping
2044,2011-03-03,6,6,6,20,Meal_Preparation
2045,2011-03-03,6,21,7,12,Relax
2046,2011-03-03,8,28,8,28,Leave_Home
2047,2011-03-03,11,21,11,21,Enter_Home
2048,2011-03-03,11,26,12,27,Relax
2049,2011-03-03,12,29,12,35,Meal_Preparation
2050,2011-03-03,13,33,14,27,Work
2051,2011-03-03,14,29,15,12,Relax
2052,2011-03-03,15,40,15,40,Leave_Home
2053,2011-03-03,18,32,18,33,Enter_Home
2054,2011-03-03,18,37,18,43,Relax
2055,2011-03-03,18,53,19,0,Meal_Preparation
2056,2011-03-03,19,0,23,48,Relax
2057,2011-03-03,23,57,4,35,Sleeping
2058,2011-03-04,4,36,4,38,Bed_to_Toilet
2059,2011-03-04,4,38,7,52,Sleeping
2060,2011-03-04,7,58,8,12,Meal_Preparation
2061,2011-03-04,8,13,8,59,Relax
2062,2011-03-04,9,42,9,44,Meal_Preparation
2063,2011-03-04,10,18,10,18,Leave_Home
2064,2011-03-04,12,7,12,7,Enter_Home
2065,2011-03-04,12,55,13,5,Meal_Preparation
2066,2011-03-04,13,7,13,33,Relax
2067,2011-03-04,13,35,14,30,Work
2068,2011-03-04,14,32,14,41,Relax
2069,2011-03-04,14,48,14,48,Leave_Home
2070,2011-03-04,15,9,15,10,Enter_Home
2071,2011-03-04,15,27,15,42,Work
2072,2011-03-04,15,43,17,4,Relax
2073,2011-03-04,17,16,17,41,Work
2074,2011-03-04,17,42,18,25,Meal_Preparation
2075,2011-03-04,18,26,22,8,Relax
2076,2011-03-04,23,9,5,0,Sleeping
2077,2011-03-05,5,6,5,19,Meal_Preparation
2078,2011-03-05,5,21,5,42,Relax
2079,2011-03-05,6,21,6,25,Meal_Preparation
2080,2011-03-05,7,29,7,29,Leave_Home
2081,2011-03-05,13,44,13,44,Enter_Home
2082,2011-03-05,13,58,13,59,Leave_Home
2083,2011-03-05,15,48,15,48,Enter_Home
2084,2011-03-05,15,56,16,9,Meal_Preparation
2085,2011-03-05,16,14,16,42,Relax
2086,2011-03-05,16,42,16,59,Meal_Preparation
2087,2011-03-05,16,59,0,3,Relax
2088,2011-03-06,0,19,6,41,Sleeping
2089,2011-03-06,6,42,6,47,Bed_to_Toilet
2090,2011-03-06,6,47,7,5,Sleeping
2091,2011-03-06,7,5,7,19,Meal_Preparation
2092,2011-03-06,7,23,7,38,Relax
2093,2011-03-06,8,19,8,19,Leave_Home
2094,2011-03-06,9,12,9,12,Enter_Home
2095,2011-03-06,9,44,10,8,Meal_Preparation
2096,2011-03-06,10,9,10,20,Relax
2097,2011-03-06,10,20,10,24,Meal_Preparation
2098,2011-03-06,10,24,11,12,Relax
2099,2011-03-06,11,27,11,32,Meal_Preparation
2100,2011-03-06,11,48,17,23,Relax
2101,2011-03-06,17,32,18,5,Meal_Preparation
2102,2011-03-06,18,6,0,4,Relax
2103,2011-03-07,0,19,5,13,Sleeping
2104,2011-03-07,5,13,5,16,Bed_to_Toilet
2105,2011-03-07,5,16,7,29,Sleeping
2106,2011-03-07,7,38,7,53,Meal_Preparation
2107,2011-03-07,7,53,8,40,Relax
2108,2011-03-07,8,52,9,58,Eating
2109,2011-03-07,9,58,10,5,Wash_Dishes
2110,2011-03-07,10,31,10,37,Relax
2111,2011-03-07,11,28,11,28,Leave_Home
2112,2011-03-07,14,24,14,25,Enter_Home
2113,2011-03-07,14,45,14,45,Leave_Home
2114,2011-03-07,14,49,14,49,Enter_Home
2115,2011-03-07,14,57,15,5,Meal_Preparation
2116,2011-03-07,15,6,18,21,Relax
2117,2011-03-07,18,22,18,25,Meal_Preparation
2118,2011-03-07,18,25,18,31,Relax
2119,2011-03-07,18,31,18,33,Meal_Preparation
2120,2011-03-07,18,34,21,14,Relax
2121,2011-03-07,21,14,21,18,Meal_Preparation
2122,2011-03-07,21,18,22,24,Relax
2123,2011-03-07,23,0,7,37,Sleeping
2124,2011-03-09,7,40,7,52,Meal_Preparation
2125,2011-03-09,7,52,9,35,Relax
2126,2011-03-09,9,38,9,46,Meal_Preparation
2127,2011-03-09,9,46,9,51,Eating
2128,2011-03-09,10,52,11,0,Relax
2129,2011-03-09,11,30,11,30,Leave_Home
2130,2011-03-09,13,39,13,39,Enter_Home
2131,2011-03-09,13,59,14,8,Meal_Preparation
2132,2011-03-09,14,8,15,25,Relax
2133,2011-03-09,15,45,15,45,Leave_Home
2134,2011-03-09,18,47,18,47,Enter_Home
2135,2011-03-09,18,56,19,4,Relax
2136,2011-03-09,19,4,19,8,Meal_Preparation
2137,2011-03-09,19,9,20,18,Relax
2138,2011-03-09,20,18,20,22,Meal_Preparation
2139,2011-03-09,20,23,22,13,Relax
2140,2011-03-09,22,21,5,7,Sleeping
2141,2011-03-10,5,7,5,12,Bed_to_Toilet
2142,2011-03-10,5,12,5,57,Sleeping
2143,2011-03-10,6,1,6,13,Meal_Preparation
2144,2011-03-10,6,15,6,55,Relax
2145,2011-03-10,8,25,8,25,Leave_Home
2146,2011-03-10,10,18,10,18,Enter_Home
2147,2011-03-10,10,43,10,49,Meal_Preparation
2148,2011-03-10,10,52,10,56,Eating
2149,2011-03-10,10,57,11,13,Relax
2150,2011-03-10,11,36,11,36,Leave_Home
2151,2011-03-10,13,31,13,31,Enter_Home
2152,2011-03-10,13,50,15,47,Relax
2153,2011-03-10,15,48,15,53,Meal_Preparation
2154,2011-03-10,15,59,17,57,Relax
2155,2011-03-10,19,40,19,58,Meal_Preparation
2156,2011-03-10,20,2,23,22,Relax
2157,2011-03-10,23,37,7,22,Sleeping
2158,2011-03-11,7,41,7,54,Meal_Preparation
2159,2011-03-11,7,54,9,9,Relax
2160,2011-03-11,9,15,9,30,Work
2161,2011-03-11,9,39,9,40,Meal_Preparation
2162,2011-03-11,9,41,10,1,Eating
2163,2011-03-11,10,2,10,10,Relax
2164,2011-03-11,10,11,10,20,Meal_Preparation
2165,2011-03-11,10,20,10,26,Eating
2166,2011-03-11,11,18,11,22,Work
2167,2011-03-11,11,36,11,36,Leave_Home
2168,2011-03-11,15,14,15,14,Enter_Home
2169,2011-03-11,15,20,15,38,Meal_Preparation
2170,2011-03-11,15,38,16,24,Relax
2171,2011-03-11,16,24,16,29,Meal_Preparation
2172,2011-03-11,16,29,17,13,Relax
2173,2011-03-11,17,14,17,33,Meal_Preparation
2174,2011-03-11,17,34,17,55,Relax
2175,2011-03-11,17,56,19,48,Meal_Preparation
2176,2011-03-11,19,48,20,5,Relax
2177,2011-03-11,20,5,20,9,Meal_Preparation
2178,2011-03-11,20,10,0,7,Relax
2179,2011-03-12,0,20,8,7,Sleeping
2180,2011-03-12,8,16,8,29,Meal_Preparation
2181,2011-03-12,8,32,8,58,Relax
2182,2011-03-12,10,37,13,11,Meal_Preparation
2183,2011-03-12,13,27,13,27,Leave_Home
2184,2011-03-12,14,7,14,7,Enter_Home
2185,2011-03-12,14,34,14,46,Meal_Preparation
2186,2011-03-12,14,47,17,54,Relax
2187,2011-03-12,17,54,18,3,Meal_Preparation
2188,2011-03-12,18,4,18,5,Work
2189,2011-03-12,18,5,19,5,Meal_Preparation
2190,2011-03-12,19,5,19,36,Relax
2191,2011-03-12,19,37,19,40,Meal_Preparation
2192,2011-03-12,19,43,23,13,Relax
2193,2011-03-12,23,18,6,10,Sleeping
2194,2011-03-13,6,15,6,25,Meal_Preparation
2195,2011-03-13,6,26,7,5,Relax
2196,2011-03-13,8,16,8,16,Leave_Home
2197,2011-03-13,8,20,8,20,Enter_Home
2198,2011-03-13,8,22,8,22,Leave_Home
2199,2011-03-13,11,17,11,17,Enter_Home
2200,2011-03-13,11,17,11,23,Meal_Preparation
2201,2011-03-13,11,24,11,34,Eating
2202,2011-03-13,11,51,12,4,Relax
2203,2011-03-13,12,5,14,18,Work
2204,2011-03-13,14,18,14,30,Meal_Preparation
2205,2011-03-13,14,30,19,23,Relax
2206,2011-03-13,19,29,19,35,Meal_Preparation
2207,2011-03-13,19,35,23,28,Relax
2208,2011-03-13,23,33,7,3,Sleeping
2209,2011-03-14,7,3,7,5,Bed_to_Toilet
2210,2011-03-14,7,5,7,18,Sleeping
2211,2011-03-14,7,21,7,28,Meal_Preparation
2212,2011-03-14,7,35,8,22,Relax
2213,2011-03-14,8,23,8,31,Meal_Preparation
2214,2011-03-14,8,31,10,32,Relax
2215,2011-03-14,10,33,10,38,Wash_Dishes
2216,2011-03-14,10,49,13,15,Relax
2217,2011-03-14,17,5,17,12,Meal_Preparation
2218,2011-03-14,17,12,17,15,Eating
2219,2011-03-14,17,15,17,16,Meal_Preparation
2220,2011-03-14,17,16,17,16,Eating
2221,2011-03-14,17,16,17,17,Meal_Preparation
2222,2011-03-14,17,17,17,18,Eating
2223,2011-03-14,17,26,17,45,Relax
2224,2011-03-14,17,46,18,10,Wash_Dishes
2225,2011-03-14,18,11,0,2,Relax
2226,2011-03-15,0,8,7,24,Sleeping
2227,2011-03-15,7,31,7,44,Meal_Preparation
2228,2011-03-15,7,44,8,50,Relax
2229,2011-03-15,9,11,9,21,Meal_Preparation
2230,2011-03-15,9,21,9,26,Eating
2231,2011-03-15,10,53,11,1,Meal_Preparation
2232,2011-03-15,11,10,11,17,Work
2233,2011-03-15,11,20,11,26,Relax
2234,2011-03-15,11,29,11,29,Leave_Home
2235,2011-03-15,14,8,14,8,Enter_Home
2236,2011-03-15,14,9,14,37,Meal_Preparation
2237,2011-03-15,14,37,15,18,Relax
2238,2011-03-15,15,25,16,34,Meal_Preparation
2239,2011-03-15,16,34,17,36,Relax
2240,2011-03-15,17,40,18,19,Meal_Preparation
2241,2011-03-15,18,19,18,30,Eating
2242,2011-03-15,19,16,19,51,Meal_Preparation
2243,2011-03-15,19,56,20,21,Eating
2244,2011-03-15,20,54,21,9,Wash_Dishes
2245,2011-03-15,21,10,0,4,Relax
2246,2011-03-16,0,33,1,3,Sleeping
2247,2011-03-16,1,16,2,8,Relax
2248,2011-03-16,2,11,6,19,Sleeping
2249,2011-03-16,6,19,6,21,Bed_to_Toilet
2250,2011-03-16,6,21,7,44,Sleeping
2251,2011-03-16,7,46,7,54,Meal_Preparation
2252,2011-03-16,7,58,9,25,Relax
2253,2011-03-16,9,38,10,35,Meal_Preparation
2254,2011-03-16,10,42,17,52,Relax
2255,2011-03-16,17,52,18,1,Meal_Preparation
2256,2011-03-16,18,8,23,55,Relax
2257,2011-03-17,0,2,8,9,Sleeping
2258,2011-03-17,8,38,8,58,Meal_Preparation
2259,2011-03-17,8,58,11,41,Relax
2260,2011-03-17,12,6,12,6,Leave_Home
2261,2011-03-17,13,34,13,34,Enter_Home
2262,2011-03-17,13,35,13,39,Meal_Preparation
2263,2011-03-17,13,40,13,47,Eating
2264,2011-03-17,13,51,13,58,Relax
2265,2011-03-17,14,1,14,1,Leave_Home
2266,2011-03-17,17,35,17,35,Enter_Home
2267,2011-03-17,17,43,18,12,Relax
2268,2011-03-17,18,12,18,28,Meal_Preparation
2269,2011-03-17,18,28,22,31,Relax
2270,2011-03-17,22,33,22,38,Meal_Preparation
2271,2011-03-17,22,38,0,0,Relax
2272,2011-03-18,0,6,8,45,Sleeping
2273,2011-03-18,8,47,8,55,Meal_Preparation
2274,2011-03-18,9,4,10,18,Relax
2275,2011-03-18,11,27,11,33,Meal_Preparation
2276,2011-03-18,12,6,12,6,Leave_Home
2277,2011-03-18,12,49,12,49,Enter_Home
2278,2011-03-18,12,50,13,23,Relax
2279,2011-03-18,13,24,13,32,Meal_Preparation
2280,2011-03-18,13,32,18,31,Relax
2281,2011-03-18,18,32,18,49,Meal_Preparation
2282,2011-03-18,18,51,20,43,Relax
2283,2011-03-18,20,47,20,51,Meal_Preparation
2284,2011-03-18,20,51,22,45,Relax
2285,2011-03-18,22,54,4,58,Sleeping
2286,2011-03-19,4,58,5,1,Bed_to_Toilet
2287,2011-03-19,5,1,8,9,Sleeping
2288,2011-03-19,8,14,8,20,Meal_Preparation
2289,2011-03-19,8,21,9,37,Relax
2290,2011-03-19,9,55,10,1,Meal_Preparation
2291,2011-03-19,10,21,12,39,Relax
2292,2011-03-19,12,39,12,45,Meal_Preparation
2293,2011-03-19,12,45,13,52,Relax
2294,2011-03-19,14,9,14,14,Meal_Preparation
2295,2011-03-19,14,14,15,8,Relax
2296,2011-03-19,15,9,15,44,Meal_Preparation
2297,2011-03-19,15,44,16,17,Relax
2298,2011-03-19,16,42,16,45,Meal_Preparation
2299,2011-03-19,16,45,18,27,Relax
2300,2011-03-19,18,29,18,35,Meal_Preparation
2301,2011-03-19,18,35,0,41,Relax
2302,2011-03-20,0,48,1,42,Sleeping
2303,2011-03-20,1,43,1,51,Bed_to_Toilet
2304,2011-03-20,1,55,3,2,Sleeping
2305,2011-03-20,3,2,3,3,Bed_to_Toilet
2306,2011-03-20,3,4,6,47,Sleeping
2307,2011-03-20,6,47,6,49,Bed_to_Toilet
2308,2011-03-20,6,50,8,9,Sleeping
2309,2011-03-20,8,12,8,25,Meal_Preparation
2310,2011-03-20,8,30,8,45,Relax
2311,2011-03-20,8,53,8,55,Meal_Preparation
2312,2011-03-20,8,56,10,4,Relax
2313,2011-03-20,10,29,10,29,Leave_Home
2314,2011-03-20,13,9,13,9,Enter_Home
2315,2011-03-20,13,28,15,13,Relax
2316,2011-03-20,16,19,16,26,Meal_Preparation
2317,2011-03-20,16,31,19,57,Relax
2318,2011-03-20,19,57,20,8,Wash_Dishes
2319,2011-03-20,20,9,23,14,Relax
2320,2011-03-20,23,21,2,25,Sleeping
2321,2011-03-23,0,48,4,42,Sleeping
2322,2011-03-23,5,55,9,38,Relax
