,Date,start time,Activity,end time
4232,2011-04-14,12:48:35.802479,Relax,14:07:00.491307
4235,2011-04-14,14:24:03.031643,Meal_Preparation,14:40:15.151734
4236,2011-04-14,14:43:33.480054,Relax,14:53:51.69742
4237,2011-04-14,14:55:47.964048,Eating,15:06:15.859144
4239,2011-04-14,15:14:19.39743,Relax,16:16:01.298516
4242,2011-04-14,16:16:20.036437,Meal_Preparation,16:26:27.112367
4243,2011-04-14,16:38:40.942927,Relax,17:20:43.79577
4244,2011-04-14,17:20:50.473683,Meal_Preparation,17:28:21.316353
4245,2011-04-14,17:28:30.125619,Relax,19:55:45.659488
4252,2011-04-14,19:55:47.251761,Meal_Preparation,19:57:09.608306
4253,2011-04-14,20:09:42.962355,Relax,22:02:28.025104
4256,2011-04-14,22:21:26.006538,Sleeping,03:20:51.51903
4257,2011-04-15,03:21:06.658314,Bed_to_Toilet,03:23:30.072096
4258,2011-04-15,03:23:45.056112,Sleeping,05:24:28.700776
4259,2011-04-15,05:28:36.09642,Meal_Preparation,05:36:52.002843
4261,2011-04-15,05:37:21.849841,Relax,06:37:19.847854
4263,2011-04-15,07:36:00.003012,Meal_Preparation,07:52:23.967991
4265,2011-04-15,07:52:27.185212,Relax,07:59:11.805869
4266,2011-04-15,08:15:10.45939,Meal_Preparation,08:18:11.338785
4267,2011-04-15,08:23:24.399958,Relax,12:56:33.401381
4270,2011-04-15,13:14:20.774922,Meal_Preparation,13:20:42.635781
4271,2011-04-15,13:25:42.336322,Leave_Home,13:25:46.649672
4272,2011-04-15,15:49:14.208594,Enter_Home,15:49:19.355803
4273,2011-04-15,16:21:04.078631,Relax,17:09:01.843465
4275,2011-04-15,17:11:51.529289,Leave_Home,17:11:55.84217
4276,2011-04-15,17:36:31.208463,Enter_Home,17:36:35.211459
4277,2011-04-15,17:41:01.932218,Meal_Preparation,18:13:06.388274
4281,2011-04-15,18:13:18.174228,Relax,18:19:43.398567
4282,2011-04-15,18:19:46.073675,Meal_Preparation,18:39:05.938758
4286,2011-04-15,18:39:11.847315,Relax,23:47:08.91831
4293,2011-04-15,23:48:49.314669,Sleeping,06:19:47.235621
4294,2011-04-16,06:25:58.538934,Meal_Preparation,06:39:58.265358
4295,2011-04-16,06:40:17.317513,Relax,08:19:10.693924
4299,2011-04-16,08:28:28.702592,Meal_Preparation,08:34:18.468983
4300,2011-04-16,08:37:18.310185,Work,09:00:50.456164
4301,2011-04-16,09:46:27.428628,Meal_Preparation,09:52:21.202495
4302,2011-04-16,09:52:26.997942,Relax,10:02:46.226912
4303,2011-04-16,10:39:55.44804,Leave_Home,10:39:59.967595
4304,2011-04-16,15:59:52.130838,Enter_Home,15:59:56.350951
4305,2011-04-16,16:07:36.539495,Relax,18:29:01.646811
4306,2011-04-16,18:29:20.730227,Meal_Preparation,18:35:42.665245
4307,2011-04-16,18:35:46.707326,Relax,20:00:20.087678
4308,2011-04-16,20:01:51.10648,Meal_Preparation,20:05:55.904634
4309,2011-04-16,20:07:44.358116,Relax,20:13:36.605465
4310,2011-04-16,20:13:55.691563,Meal_Preparation,20:20:12.929746
4311,2011-04-16,20:20:22.125087,Relax,00:10:00.109238
4316,2011-04-17,00:10:17.734004,Sleeping,03:49:32.781227
4317,2011-04-17,03:49:50.256888,Bed_to_Toilet,03:52:04.414671
4318,2011-04-17,03:52:10.167669,Sleeping,07:24:31.971323
4319,2011-04-17,07:31:16.988947,Meal_Preparation,07:50:34.974092
4321,2011-04-17,07:51:11.430137,Relax,08:07:11.407677
4322,2011-04-17,09:52:16.992197,Leave_Home,09:52:22.641207
4323,2011-04-17,12:10:28.136702,Enter_Home,12:10:34.381747
4324,2011-04-17,12:13:16.279096,Meal_Preparation,13:22:11.046171
4328,2011-04-17,14:35:21.01123,Leave_Home,14:35:28.554153
4329,2011-04-17,14:41:51.818751,Enter_Home,14:42:03.978948
4330,2011-04-17,15:09:32.073024,Relax,18:20:20.788316
4335,2011-04-17,18:20:24.349193,Meal_Preparation,18:25:01.122725
4336,2011-04-17,18:25:13.651754,Relax,18:32:20.060381
4337,2011-04-17,18:40:00.039382,Meal_Preparation,18:44:26.370299
4338,2011-04-17,18:44:51.486833,Relax,19:30:24.801558
4339,2011-04-17,19:30:35.10471,Meal_Preparation,19:38:16.483416
4341,2011-04-17,19:38:39.306561,Relax,00:22:54.59199
4348,2011-04-18,00:23:44.468138,Relax,00:41:15.004461
4349,2011-04-18,00:44:30.563728,Sleeping,05:45:29.595983
4350,2011-04-18,05:45:32.688777,Bed_to_Toilet,05:47:32.50395
4351,2011-04-18,05:47:33.542572,Sleeping,08:15:09.162726
4352,2011-04-18,08:16:36.350048,Meal_Preparation,08:31:30.48954
4353,2011-04-18,08:32:06.94635,Relax,09:20:09.540929
4355,2011-04-18,09:38:23.804622,Meal_Preparation,09:57:26.555468
4357,2011-04-18,10:01:29.856982,Eating,10:07:28.646749
4358,2011-04-18,11:56:58.672165,Meal_Preparation,12:02:37.447495
4359,2011-04-18,12:02:49.14273,Relax,13:30:18.955991
4361,2011-04-18,13:43:41.418063,Meal_Preparation,15:05:04.838689
4365,2011-04-18,15:07:24.407246,Relax,17:24:04.497238
4367,2011-04-18,17:25:07.262824,Meal_Preparation,17:52:51.661753
4368,2011-04-18,18:02:03.192541,Relax,00:32:55.902144
4379,2011-04-21,01:17:58.57653,Bed_to_Toilet,01:20:40.439749
4380,2011-04-21,01:20:41.274776,Sleeping,05:44:43.719072
4381,2011-04-21,05:59:51.095216,Relax,07:15:27.570805
4383,2011-04-21,07:38:42.979111,Leave_Home,07:38:47.201379
4384,2011-04-21,11:50:33.537223,Enter_Home,11:50:37.578883
4385,2011-04-21,11:58:13.097961,Relax,14:56:30.570624
4387,2011-04-21,15:08:14.963033,Meal_Preparation,15:18:07.752294
4388,2011-04-21,15:53:13.918742,Work,16:13:57.085179
4389,2011-04-21,16:15:27.515231,Relax,16:45:36.938597
4390,2011-04-21,16:45:44.222314,Meal_Preparation,17:04:12.086166
4393,2011-04-21,17:04:27.818513,Relax,00:02:57.75111
4405,2011-04-22,00:03:41.035204,Sleeping,06:01:08.871505
4406,2011-04-22,06:01:18.583238,Bed_to_Toilet,06:03:17.023721
4407,2011-04-22,06:03:22.396871,Sleeping,06:09:01.618295
4408,2011-04-22,06:11:31.632208,Meal_Preparation,06:21:52.142359
4410,2011-04-22,06:24:35.681307,Relax,07:23:52.118678
4412,2011-04-22,07:28:54.908647,Meal_Preparation,07:34:41.06889
4413,2011-04-22,07:34:46.711033,Work,07:38:57.168486
4414,2011-04-22,07:42:27.371622,Leave_Home,07:42:31.509031
4415,2011-04-22,08:39:25.427992,Enter_Home,08:39:31.239651
4416,2011-04-22,09:02:32.147972,Work,09:47:58.128742
4417,2011-04-22,09:48:25.398226,Meal_Preparation,10:00:42.096426
4419,2011-04-22,10:15:27.971595,Relax,10:53:00.831011
4420,2011-04-22,13:09:20.228224,Work,13:14:07.726618
4421,2011-04-22,13:21:01.825702,Leave_Home,13:21:08.950156
4422,2011-04-22,17:12:50.778252,Enter_Home,17:12:59.177146
4423,2011-04-22,17:17:27.101021,Relax,18:28:19.307007
4426,2011-04-22,18:40:13.802329,Leave_Home,18:40:18.180926
4427,2011-04-22,21:51:37.457593,Enter_Home,21:51:44.077306
4428,2011-04-22,22:03:19.3188,Relax,23:17:41.247596
4429,2011-04-22,23:23:06.064796,Sleeping,05:01:42.220983
4430,2011-04-23,05:01:48.021547,Bed_to_Toilet,05:03:26.146598
4431,2011-04-23,05:03:29.659555,Sleeping,06:46:38.912853
4432,2011-04-23,06:47:15.478406,Relax,06:57:13.154069
4433,2011-04-23,07:00:15.6651,Meal_Preparation,07:12:33.092878
4434,2011-04-23,07:13:24.479955,Relax,08:49:58.871384
4436,2011-04-23,09:14:49.051023,Meal_Preparation,09:27:53.35889
4439,2011-04-23,09:28:09.31839,Relax,10:10:05.291834
4440,2011-04-23,10:29:50.149506,Meal_Preparation,10:34:03.520577
4441,2011-04-23,10:36:39.715582,Relax,11:00:43.794278
4444,2011-04-23,11:30:39.438299,Leave_Home,11:30:43.85562
4445,2011-04-23,13:23:55.062216,Enter_Home,13:23:59.929024
4446,2011-04-23,13:24:06.457191,Meal_Preparation,13:31:26.899289
4449,2011-04-23,13:31:56.749208,Relax,19:12:12.429536
4452,2011-04-23,19:12:24.103282,Meal_Preparation,19:43:36.857012
4453,2011-04-23,19:46:14.404622,Relax,20:22:46.925586
4456,2011-04-23,20:22:50.022743,Meal_Preparation,20:27:06.744533
4457,2011-04-23,20:27:11.16544,Relax,23:24:57.669753
4459,2011-04-23,23:36:10.846757,Sleeping,06:30:44.269298
4460,2011-04-24,06:32:28.259654,Meal_Preparation,06:46:00.06007
4462,2011-04-24,06:46:07.194168,Relax,07:58:27.936378
4464,2011-04-24,08:04:22.971125,Meal_Preparation,08:12:45.784564
4465,2011-04-24,08:37:58.45616,Relax,08:54:47.846308
4466,2011-04-24,09:05:37.700051,Meal_Preparation,09:08:11.07022
4467,2011-04-24,10:20:32.6094,Leave_Home,10:20:37.269346
4468,2011-04-24,16:02:25.238586,Enter_Home,16:02:30.979979
4469,2011-04-24,16:22:43.761921,Leave_Home,16:22:51.684929
4470,2011-04-24,16:25:10.047867,Enter_Home,16:25:15.050138
4471,2011-04-24,16:27:58.075214,Relax,19:01:29.526181
4473,2011-04-24,19:01:36.695539,Meal_Preparation,19:04:37.739234
4474,2011-04-24,19:04:50.229463,Relax,00:15:52.044535
4479,2011-04-25,00:38:00.168841,Sleeping,05:43:12.717712
4480,2011-04-25,05:47:47.059215,Meal_Preparation,05:56:19.21804
4481,2011-04-25,06:00:12.170448,Relax,07:21:15.052989
4483,2011-04-25,08:19:58.848115,Meal_Preparation,08:28:12.48941
4485,2011-04-25,08:28:15.985544,Eating,08:34:14.510492
4486,2011-04-25,09:07:19.01572,Work,09:59:53.58346
4488,2011-04-25,10:12:36.985895,Relax,10:55:28.938964
4489,2011-04-25,10:55:36.426789,Meal_Preparation,11:02:13.111677
4490,2011-04-25,11:30:28.794977,Leave_Home,11:30:34.584011
4491,2011-04-25,13:43:05.007792,Enter_Home,13:43:11.420027
4492,2011-04-25,13:44:40.532487,Meal_Preparation,13:55:45.147428
4493,2011-04-25,13:56:06.416536,Relax,16:21:44.531227
4495,2011-04-25,16:32:01.191807,Work,16:39:06.526679
4496,2011-04-25,16:42:03.664357,Relax,17:59:12.801501
4497,2011-04-25,18:00:25.044356,Meal_Preparation,18:38:51.284174
4500,2011-04-25,18:39:07.56285,Relax,23:43:26.374545
4508,2011-04-25,23:46:09.351209,Sleeping,05:10:22.562815
4509,2011-04-26,05:14:51.588079,Meal_Preparation,05:26:32.550813
4510,2011-04-26,05:26:44.59899,Relax,06:58:33.957317
4513,2011-04-26,07:00:16.104811,Meal_Preparation,07:02:31.490297
4514,2011-04-26,07:02:36.156702,Work,07:10:50.740476
4515,2011-04-26,07:45:06.828565,Meal_Preparation,07:52:07.353175
4516,2011-04-26,07:52:41.199753,Eating,07:57:35.577776
4517,2011-04-26,08:43:19.347509,Leave_Home,08:43:24.085433
4518,2011-04-26,08:46:58.278692,Enter_Home,08:47:03.106197
4519,2011-04-26,08:51:28.68212,Leave_Home,08:51:33.368751
4520,2011-04-26,08:59:12.3114,Enter_Home,08:59:16.959755
4521,2011-04-26,09:01:53.724557,Relax,09:19:45.587964
4522,2011-04-26,09:19:57.676254,Leave_Home,09:20:04.279678
4523,2011-04-26,13:49:35.666249,Enter_Home,13:49:45.326878
4524,2011-04-26,14:03:26.492393,Relax,19:51:36.46189
4529,2011-04-26,19:52:30.777722,Meal_Preparation,20:14:01.489249
4532,2011-04-26,20:14:14.074165,Relax,21:08:58.65797
4533,2011-04-26,21:09:04.366724,Meal_Preparation,21:14:56.570295
4534,2011-04-26,21:17:35.538394,Relax,23:56:03.47696
4536,2011-04-27,00:11:35.940202,Sleeping,05:11:15.529676
4537,2011-04-27,05:15:41.491657,Meal_Preparation,05:30:45.285125
4539,2011-04-27,05:30:56.480884,Relax,06:01:10.780903
4541,2011-04-27,07:27:03.484014,Meal_Preparation,07:36:46.37337
4542,2011-04-27,07:38:43.550499,Relax,07:53:22.458296
4543,2011-04-27,07:57:10.049671,Leave_Home,07:57:16.686467
4544,2011-04-27,08:01:19.591373,Enter_Home,08:01:47.958957
4545,2011-04-27,11:33:36.11138,Leave_Home,11:33:42.079825
4546,2011-04-27,14:10:50.884772,Enter_Home,14:11:01.655053
4547,2011-04-27,14:21:12.330746,Meal_Preparation,14:31:57.034422
4548,2011-04-27,15:53:28.012456,Relax,23:02:03.320775
4552,2011-04-27,23:15:35.064967,Sleeping,05:28:03.077319
4553,2011-04-28,05:32:45.650851,Meal_Preparation,05:44:58.946693
4555,2011-04-28,05:45:47.743547,Relax,06:40:21.694371
4557,2011-04-28,07:20:15.6027,Work,07:24:52.870064
4558,2011-04-28,07:31:29.721734,Relax,07:41:36.479853
4559,2011-04-28,08:19:26.116933,Leave_Home,08:19:31.393798
4560,2011-04-28,12:00:51.022915,Enter_Home,12:00:57.554162
4561,2011-04-28,12:28:23.488489,Relax,16:47:42.005214
4565,2011-04-28,17:13:59.261826,Work,17:16:05.605268
4566,2011-04-28,17:27:34.877855,Relax,17:36:25.876079
4567,2011-04-28,17:59:36.012104,Meal_Preparation,18:19:54.712652
4569,2011-04-28,18:19:55.893115,Relax,20:56:38.041027
4575,2011-04-28,21:04:16.337584,Sleeping,01:44:56.941695
4576,2011-04-29,01:45:00.789311,Bed_to_Toilet,01:47:12.89725
4577,2011-04-29,01:47:19.492087,Sleeping,04:33:06.356408
4578,2011-04-29,04:37:16.67237,Meal_Preparation,04:48:47.790659
4580,2011-04-29,04:51:58.659996,Relax,05:38:16.695088
4582,2011-04-29,05:48:08.41976,Meal_Preparation,05:53:26.871831
4583,2011-04-29,05:53:31.426471,Relax,06:29:41.249328
4585,2011-04-29,06:29:53.409217,Work,06:33:36.582076
4586,2011-04-29,06:37:55.651402,Meal_Preparation,08:00:14.400491
4589,2011-04-29,08:01:02.604961,Relax,08:53:33.777838
4591,2011-04-29,08:57:46.390021,Leave_Home,08:57:52.263011
4592,2011-04-29,09:30:16.752435,Enter_Home,09:30:21.472917
4593,2011-04-29,09:31:56.037487,Leave_Home,09:32:00.133161
4594,2011-04-29,11:22:44.509867,Enter_Home,11:22:51.796964
4595,2011-04-29,11:29:00.222227,Meal_Preparation,11:43:07.128575
4597,2011-04-29,11:43:14.127232,Relax,12:29:16.162923
4598,2011-04-29,13:00:47.057819,Leave_Home,13:00:55.066071
4599,2011-04-29,18:32:31.650636,Enter_Home,18:32:37.340365
4600,2011-04-29,18:56:48.719052,Relax,20:38:08.071909
4603,2011-04-29,20:39:42.764788,Sleeping,04:24:12.288782
4604,2011-04-30,04:24:28.289663,Meal_Preparation,04:30:31.505798
4605,2011-04-30,04:36:54.463099,Relax,05:28:08.941045
4608,2011-04-30,05:28:25.720034,Meal_Preparation,06:20:21.948217
4610,2011-04-30,06:50:30.717951,Leave_Home,06:50:35.70867
4611,2011-04-30,06:56:17.84067,Enter_Home,06:56:22.593644
4612,2011-04-30,07:03:18.870753,Leave_Home,07:03:23.416994
4613,2011-04-30,07:07:06.137048,Enter_Home,07:07:10.60208
4614,2011-04-30,07:07:39.786542,Leave_Home,07:07:44.239487
4615,2011-04-30,11:55:03.240939,Enter_Home,11:55:11.546375
4616,2011-04-30,12:26:45.099414,Meal_Preparation,12:34:30.043975
4617,2011-04-30,12:34:38.253649,Relax,14:52:39.689141
4622,2011-04-30,18:07:59.380215,Meal_Preparation,18:25:28.647596
4623,2011-04-30,18:25:50.592398,Relax,21:06:57.906489
4629,2011-04-30,21:10:03.272316,Sleeping,02:47:28.256302
4630,2011-05-01,02:47:38.464391,Bed_to_Toilet,02:50:08.138062
4631,2011-05-01,02:50:22.395151,Meal_Preparation,03:02:18.282264
4633,2011-05-01,03:04:02.964171,Relax,03:18:36.420375
4634,2011-05-01,03:20:33.888398,Sleeping,05:01:26.067139
4635,2011-05-01,05:01:50.48827,Meal_Preparation,05:20:58.460679
4637,2011-05-01,05:21:48.566546,Relax,07:35:40.144547
4640,2011-05-01,09:01:51.754891,Meal_Preparation,09:20:50.571381
4643,2011-05-01,09:22:38.5515,Relax,09:31:35.479224
4644,2011-05-01,09:31:40.472993,Meal_Preparation,09:37:16.073695
4645,2011-05-01,10:12:52.617948,Relax,14:02:55.045116
4651,2011-05-01,14:23:52.364435,Leave_Home,14:23:56.907606
4652,2011-05-01,14:28:50.664682,Enter_Home,14:28:56.385858
4653,2011-05-01,14:38:06.902531,Leave_Home,14:38:11.247419
4654,2011-05-01,14:45:18.873568,Enter_Home,14:45:23.854153
4655,2011-05-01,14:49:58.882434,Leave_Home,14:50:00.750014
4656,2011-05-01,18:04:23.489548,Enter_Home,18:04:27.725215
4657,2011-05-01,18:14:13.562219,Meal_Preparation,18:36:40.957679
4658,2011-05-01,18:36:46.899877,Relax,23:19:49.949434
4665,2011-05-01,23:31:13.610216,Sleeping,05:43:16.673617
4666,2011-05-02,05:48:36.252103,Meal_Preparation,06:02:13.430036
4667,2011-05-02,06:02:43.982393,Relax,07:24:11.797632
4669,2011-05-02,07:25:51.348492,Meal_Preparation,07:30:07.577689
4670,2011-05-02,07:48:08.477213,Work,08:13:08.868329
4672,2011-05-02,09:02:15.853478,Meal_Preparation,09:22:04.227147
4673,2011-05-02,09:23:23.359688,Relax,09:32:22.408066
4674,2011-05-02,09:55:28.058393,Leave_Home,09:55:35.06668
4675,2011-05-02,10:54:27.35919,Enter_Home,10:54:35.495261
4676,2011-05-02,11:31:13.207858,Leave_Home,11:31:18.760623
4677,2011-05-02,15:21:31.099051,Enter_Home,15:21:42.324783
4678,2011-05-02,15:22:00.450932,Meal_Preparation,15:35:52.621436
4680,2011-05-02,15:36:08.164063,Relax,16:06:28.521928
4681,2011-05-02,16:06:41.055273,Meal_Preparation,16:49:05.569153
4683,2011-05-02,16:49:09.488354,Relax,17:18:08.45809
4684,2011-05-02,17:28:46.631656,Meal_Preparation,17:43:25.407518
4686,2011-05-02,17:43:31.582066,Relax,18:15:24.954255
4687,2011-05-02,18:15:35.63042,Meal_Preparation,19:00:00.422729
4688,2011-05-02,19:00:02.688848,Relax,19:14:26.586596
4689,2011-05-02,19:14:29.868865,Meal_Preparation,19:32:33.79259
4690,2011-05-02,19:32:41.045267,Relax,21:43:24.556476
4695,2011-05-02,21:43:44.011102,Wash_Dishes,21:49:55.685169
4696,2011-05-02,21:52:32.828845,Relax,22:30:17.311344
4697,2011-05-02,22:37:24.490722,Sleeping,03:31:23.911008
4698,2011-05-03,03:31:29.728755,Bed_to_Toilet,03:33:09.268982
4699,2011-05-03,03:33:33.195166,Sleeping,05:20:05.675808
4700,2011-05-03,05:21:01.554909,Meal_Preparation,05:34:38.828277
4702,2011-05-03,05:35:13.94378,Relax,06:41:34.041554
4704,2011-05-03,07:56:38.431298,Leave_Home,07:56:42.969561
4705,2011-05-03,11:22:14.41998,Enter_Home,11:22:19.299235
4706,2011-05-03,11:35:51.448578,Meal_Preparation,11:39:17.499564
4707,2011-05-03,11:39:22.907946,Relax,11:52:59.909424
4708,2011-05-03,11:53:59.826269,Meal_Preparation,12:13:25.152847
4712,2011-05-03,12:13:37.241285,Work,12:21:58.290299
4713,2011-05-03,12:41:27.244784,Meal_Preparation,12:46:28.976204
4714,2011-05-03,12:46:30.766239,Relax,12:58:27.479039
4715,2011-05-03,12:58:32.02957,Meal_Preparation,13:28:17.264344
4718,2011-05-03,13:28:18.197414,Relax,14:01:30.550338
4719,2011-05-03,14:09:01.34763,Meal_Preparation,14:16:45.121953
4720,2011-05-03,14:26:31.858226,Leave_Home,14:26:35.941814
4721,2011-05-03,15:10:00.42064,Enter_Home,15:10:53.906455
4722,2011-05-03,15:11:08.424836,Meal_Preparation,15:28:42.030035
4723,2011-05-03,15:32:49.652934,Relax,16:28:00.366947
4725,2011-05-03,16:32:45.970227,Meal_Preparation,16:43:42.5535
4726,2011-05-03,16:47:35.044908,Relax,16:51:57.314012
4727,2011-05-03,16:54:08.151094,Leave_Home,16:54:11.759856
4728,2011-05-03,17:27:04.235711,Enter_Home,17:27:10.914108
4729,2011-05-03,17:34:43.299583,Relax,18:35:52.311906
4732,2011-05-03,18:36:14.043104,Meal_Preparation,19:29:03.791674
4735,2011-05-03,19:34:08.570506,Relax,19:38:25.877698
4736,2011-05-03,19:38:40.861573,Meal_Preparation,19:54:22.723775
4737,2011-05-03,19:54:36.419675,Relax,20:00:36.487199
4738,2011-05-03,20:53:27.279035,Leave_Home,20:53:30.676626
4739,2011-05-03,20:56:58.733885,Enter_Home,20:57:03.702037
4740,2011-05-03,20:59:52.426825,Relax,22:49:51.681475
4742,2011-05-03,22:55:26.540841,Sleeping,06:46:54.045173
4743,2011-05-04,06:55:52.00867,Meal_Preparation,07:06:02.077042
4745,2011-05-04,07:06:17.509578,Relax,08:25:21.545159
4749,2011-05-04,08:31:50.542328,Meal_Preparation,09:19:05.820925
4751,2011-05-04,09:20:02.102639,Eating,09:26:44.039204
4752,2011-05-04,09:30:25.833869,Relax,10:36:55.495478
4754,2011-05-04,10:55:02.211644,Leave_Home,10:55:06.911401
4755,2011-05-04,15:29:59.003551,Enter_Home,15:30:04.412266
4756,2011-05-04,15:30:13.731581,Meal_Preparation,15:51:46.996995
4758,2011-05-04,16:02:08.724513,Relax,16:29:17.114756
4759,2011-05-04,18:02:26.189202,Meal_Preparation,18:30:46.87096
4761,2011-05-04,18:30:47.536474,Relax,18:38:25.819958
4762,2011-05-04,18:38:28.438901,Meal_Preparation,19:00:20.555763
4763,2011-05-04,19:07:39.176343,Relax,20:30:44.444135
4767,2011-05-04,20:30:54.40625,Wash_Dishes,20:40:21.101391
4768,2011-05-04,20:41:13.53591,Relax,22:55:27.046872
4770,2011-05-04,23:04:35.1698,Sleeping,04:24:02.84013
4771,2011-05-05,04:28:24.504696,Meal_Preparation,04:41:57.260932
4772,2011-05-05,04:43:09.777854,Relax,06:52:29.748083
4776,2011-05-05,06:56:32.032328,Work,07:18:50.840832
4777,2011-05-05,07:46:47.048788,Leave_Home,07:46:50.979672
4778,2011-05-05,11:21:35.358457,Enter_Home,11:21:39.696327
4779,2011-05-05,11:25:24.484437,Relax,14:26:19.653408
4784,2011-05-05,14:26:22.609423,Meal_Preparation,14:42:08.014938
4786,2011-05-05,14:42:22.015953,Relax,15:54:19.835088
4788,2011-05-05,16:05:14.175173,Leave_Home,16:05:18.085715
4789,2011-05-05,18:37:47.38849,Enter_Home,18:37:52.205725
4790,2011-05-05,18:43:29.104555,Meal_Preparation,18:54:05.093001
4791,2011-05-05,18:54:12.56167,Leave_Home,18:54:17.489861
4792,2011-05-05,19:09:20.969031,Enter_Home,19:09:25.883995
4793,2011-05-05,19:11:38.708669,Meal_Preparation,19:28:10.843519
4794,2011-05-05,19:36:40.971954,Relax,20:03:52.612066
4795,2011-05-05,20:09:25.181131,Meal_Preparation,20:11:27.839533
4796,2011-05-05,20:11:31.532252,Relax,22:06:34.694042
4797,2011-05-05,22:16:28.835295,Sleeping,05:24:04.214887
4798,2011-05-06,05:29:31.215577,Meal_Preparation,05:44:02.113094
4800,2011-05-06,05:44:28.659691,Relax,06:53:53.943077
4802,2011-05-06,06:59:16.427781,Work,07:16:52.952137
4803,2011-05-06,07:17:43.556285,Wash_Dishes,07:24:02.807964
4804,2011-05-06,07:28:48.777686,Meal_Preparation,07:33:54.050131
4805,2011-05-06,07:36:46.739959,Eating,07:42:39.703378
4806,2011-05-06,07:44:32.770842,Relax,08:24:22.989481
4807,2011-05-06,09:28:30.6414,Meal_Preparation,10:17:00.048322
4809,2011-05-06,10:40:13.909621,Leave_Home,10:40:18.923888
4810,2011-05-06,11:10:47.285982,Enter_Home,11:10:51.967698
4811,2011-05-06,11:11:35.609946,Leave_Home,11:11:39.892575
4812,2011-05-06,13:24:22.628956,Enter_Home,13:24:27.499524
4813,2011-05-06,13:31:41.427685,Relax,13:38:16.675976
4814,2011-05-06,13:43:39.162539,Leave_Home,13:43:43.414565
4815,2011-05-06,14:47:39.47843,Enter_Home,14:47:44.389112
4816,2011-05-06,14:53:31.47243,Relax,18:27:48.765216
4819,2011-05-06,18:29:12.533784,Meal_Preparation,18:41:25.149036
4820,2011-05-06,18:41:51.980324,Relax,18:57:23.934199
4821,2011-05-06,18:57:28.409062,Meal_Preparation,19:02:55.162003
4823,2011-05-06,19:03:08.381676,Relax,00:01:33.981392
4827,2011-05-07,00:11:25.614276,Sleeping,07:01:45.892179
4828,2011-05-07,07:13:20.151103,Meal_Preparation,07:18:25.937852
4829,2011-05-07,07:27:28.005013,Relax,08:45:21.738856
4832,2011-05-07,08:48:50.388735,Meal_Preparation,09:00:28.402633
4833,2011-05-07,09:06:22.63722,Relax,09:49:41.084541
4834,2011-05-07,09:52:51.330465,Meal_Preparation,09:55:57.791468
4835,2011-05-07,10:02:02.535448,Work,10:22:46.965904
4836,2011-05-07,10:29:52.808646,Meal_Preparation,10:37:41.908873
4837,2011-05-07,10:43:07.932184,Relax,10:50:20.320268
4838,2011-05-07,10:54:27.601098,Meal_Preparation,10:57:55.94695
4839,2011-05-07,10:58:00.601549,Relax,13:02:04.958493
4841,2011-05-07,13:52:12.009579,Meal_Preparation,14:02:33.747888
4842,2011-05-07,14:08:20.531461,Leave_Home,14:08:25.968856
4843,2011-05-07,15:23:38.726741,Enter_Home,15:23:45.005735
4844,2011-05-07,15:26:18.54844,Relax,16:46:22.26174
4845,2011-05-07,17:58:38.661831,Meal_Preparation,18:02:01.509758
4846,2011-05-07,18:02:16.293535,Relax,21:39:51.741652
4851,2011-05-07,22:11:34.786326,Sleeping,03:31:13.936237
4852,2011-05-08,03:31:20.93089,Bed_to_Toilet,03:33:30.945033
4853,2011-05-08,03:33:34.520236,Sleeping,06:13:07.340745
4854,2011-05-08,06:14:23.521038,Meal_Preparation,06:29:14.608338
4856,2011-05-08,06:30:20.78685,Relax,09:06:07.103193
4860,2011-05-08,10:13:43.771305,Leave_Home,10:13:48.016457
4861,2011-05-08,14:38:48.584453,Enter_Home,14:38:53.458222
4862,2011-05-08,14:39:38.22558,Relax,15:30:33.705467
4865,2011-05-08,15:52:53.65676,Work,16:19:23.044234
4866,2011-05-08,16:19:39.034978,Relax,17:31:34.385717
4869,2011-05-08,18:28:34.66178,Leave_Home,18:28:39.178566
4870,2011-05-08,19:15:30.102992,Enter_Home,19:15:35.649254
4871,2011-05-08,19:18:31.381539,Meal_Preparation,19:23:59.949838
4872,2011-05-08,19:24:09.354912,Relax,19:48:43.751659
4873,2011-05-08,19:48:52.331026,Meal_Preparation,19:53:30.515327
4874,2011-05-08,19:54:36.748782,Relax,22:02:45.192338
4877,2011-05-08,22:13:03.406455,Sleeping,05:12:07.019749
4878,2011-05-09,05:17:48.014689,Meal_Preparation,05:30:37.558667
4879,2011-05-09,05:31:12.494518,Relax,06:57:26.918832
4881,2011-05-09,07:00:34.722387,Meal_Preparation,07:10:18.382479
4882,2011-05-09,07:10:20.927477,Eating,07:17:10.97191
4883,2011-05-09,07:19:57.568763,Meal_Preparation,07:59:36.588848
4885,2011-05-09,08:00:10.163538,Eating,08:04:22.401121
4886,2011-05-09,08:06:04.954007,Meal_Preparation,08:09:45.893101
4887,2011-05-09,08:20:46.689766,Relax,08:51:22.048037
4888,2011-05-09,08:52:17.869118,Meal_Preparation,08:55:46.547672
4889,2011-05-09,08:55:54.155989,Relax,11:00:08.24023
4891,2011-05-09,11:03:46.757005,Leave_Home,11:03:58.867852
4892,2011-05-09,14:28:53.5641,Enter_Home,14:28:58.507314
4893,2011-05-09,14:37:31.488841,Relax,22:42:20.019137
4904,2011-05-09,22:58:22.016063,Sleeping,03:31:22.309619
